crsCode583527 deptId434339 crsName389811 descr103403
crsCode855752 deptId311117 crsName145448 descr319236
crsCode881709 deptId804913 crsName281057 descr340811
crsCode832810 deptId512525 crsName189380 descr673762
crsCode584656 deptId215616 crsName350192 descr636951
crsCode244610 deptId663191 crsName778741 descr431147
crsCode763200 deptId874491 crsName16635 descr124937
crsCode498465 deptId631418 crsName22914 descr578788
crsCode509471 deptId285168 crsName300419 descr880556
crsCode676108 deptId55249 crsName317558 descr833260
crsCode506851 deptId384790 crsName277805 descr493059
crsCode544698 deptId97986 crsName261213 descr184188
crsCode784787 deptId54416 crsName209597 descr691789
crsCode205713 deptId149371 crsName415432 descr238505
crsCode256839 deptId596137 crsName708380 descr258946
crsCode191916 deptId443573 crsName296644 descr860574
crsCode515115 deptId944024 crsName299859 descr732565
crsCode498839 deptId558643 crsName305895 descr968165
crsCode996220 deptId329275 crsName509453 descr399281
crsCode144144 deptId55489 crsName342019 descr528476
crsCode235017 deptId553885 crsName459096 descr175742
crsCode153544 deptId887478 crsName317552 descr552834
crsCode462067 deptId385713 crsName923620 descr617628
crsCode661344 deptId989684 crsName344710 descr925673
crsCode488684 deptId950358 crsName53506 descr443556
crsCode2796 deptId424485 crsName144863 descr367874
crsCode260731 deptId733331 crsName32485 descr827628
crsCode911475 deptId944701 crsName906073 descr600407
crsCode818999 deptId64409 crsName828388 descr748161
crsCode603372 deptId568188 crsName977106 descr778249
crsCode215559 deptId491910 crsName151477 descr544107
crsCode336001 deptId687211 crsName31530 descr544280
crsCode935080 deptId347230 crsName943731 descr632942
crsCode720783 deptId733724 crsName746308 descr171225
crsCode79206 deptId271378 crsName598297 descr322181
crsCode156708 deptId534379 crsName152836 descr889791
crsCode906464 deptId864314 crsName512965 descr381031
crsCode86143 deptId111681 crsName116433 descr675412
crsCode613640 deptId737372 crsName279093 descr909444
crsCode106900 deptId147213 crsName447572 descr66494
crsCode149473 deptId461669 crsName851468 descr871751
crsCode910789 deptId383499 crsName151031 descr71996
crsCode388543 deptId51564 crsName126861 descr574930
crsCode805737 deptId407103 crsName181351 descr491368
crsCode671817 deptId828851 crsName643166 descr532870
crsCode398408 deptId891960 crsName539794 descr700085
crsCode533562 deptId966695 crsName257863 descr374586
crsCode960347 deptId44495 crsName937705 descr216624
crsCode788507 deptId899741 crsName875504 descr286081
crsCode38288 deptId858279 crsName95774 descr276801
crsCode824395 deptId802069 crsName262630 descr238631
crsCode967621 deptId501036 crsName46375 descr188840
crsCode33271 deptId26744 crsName656469 descr973490
crsCode137992 deptId461014 crsName949305 descr372098
crsCode498209 deptId501147 crsName533519 descr316962
crsCode979869 deptId312037 crsName489741 descr193283
crsCode449308 deptId340092 crsName858627 descr133298
crsCode447926 deptId51620 crsName800989 descr749818
crsCode829005 deptId255169 crsName787206 descr209815
crsCode806588 deptId421735 crsName339943 descr3026
crsCode110956 deptId855294 crsName511053 descr125374
crsCode12549 deptId383822 crsName558249 descr507725
crsCode109696 deptId374637 crsName360496 descr261647
crsCode40091 deptId558146 crsName944483 descr842889
crsCode187430 deptId867765 crsName691369 descr347502
crsCode228027 deptId906165 crsName8664 descr388093
crsCode9547 deptId994149 crsName597906 descr319990
crsCode846098 deptId305444 crsName589260 descr782458
crsCode821932 deptId717495 crsName417066 descr604990
crsCode662786 deptId671318 crsName956166 descr515179
crsCode506268 deptId256272 crsName331088 descr428118
crsCode156443 deptId324251 crsName49615 descr910039
crsCode395454 deptId492028 crsName873542 descr508680
crsCode297185 deptId718735 crsName142833 descr385564
crsCode96327 deptId47028 crsName994030 descr980633
crsCode610316 deptId583254 crsName598265 descr807155
crsCode575933 deptId139609 crsName762000 descr313415
crsCode996931 deptId356895 crsName98357 descr618928
crsCode486202 deptId56055 crsName436050 descr199818
crsCode755743 deptId147172 crsName557110 descr622913
crsCode431208 deptId171781 crsName271614 descr461012
crsCode69230 deptId747301 crsName850959 descr593068
crsCode471622 deptId328673 crsName529023 descr654611
crsCode664941 deptId518770 crsName736339 descr467539
crsCode526241 deptId881687 crsName70115 descr177836
crsCode588940 deptId572768 crsName834586 descr918192
crsCode393371 deptId700824 crsName143770 descr807423
crsCode53550 deptId298512 crsName73276 descr192027
crsCode828648 deptId704836 crsName330101 descr256743
crsCode954725 deptId417645 crsName184340 descr67073
crsCode76363 deptId313378 crsName301159 descr379512
crsCode479098 deptId875564 crsName654333 descr858412
crsCode986717 deptId201125 crsName835847 descr540481
crsCode235106 deptId417035 crsName78552 descr635903
crsCode800646 deptId207782 crsName690764 descr418570
crsCode770633 deptId459348 crsName141636 descr644025
crsCode323777 deptId961262 crsName249871 descr200148
crsCode408139 deptId479065 crsName61284 descr581679
crsCode756636 deptId170283 crsName130251 descr215517
crsCode751989 deptId325431 crsName365980 descr546195
crsCode789493 deptId396599 crsName711392 descr616667
crsCode410888 deptId91669 crsName98324 descr136433
crsCode536701 deptId215702 crsName776267 descr408574
crsCode21622 deptId555683 crsName660211 descr699630
crsCode659448 deptId464246 crsName751280 descr831536
crsCode778851 deptId14493 crsName369316 descr813002
crsCode340859 deptId129262 crsName205584 descr450838
crsCode11556 deptId790216 crsName789332 descr669468
crsCode455981 deptId54081 crsName19218 descr51213
crsCode467907 deptId92849 crsName382129 descr2970
crsCode896198 deptId559002 crsName17213 descr37615
crsCode26424 deptId980146 crsName662444 descr372176
crsCode845457 deptId60303 crsName320572 descr396878
crsCode675121 deptId661295 crsName997303 descr584933
crsCode902061 deptId80736 crsName299736 descr960629
crsCode645194 deptId818770 crsName202632 descr245467
crsCode726792 deptId671351 crsName364033 descr609388
crsCode665749 deptId25044 crsName625108 descr949070
crsCode644323 deptId201384 crsName323653 descr374322
crsCode993811 deptId7157 crsName203604 descr93937
crsCode524560 deptId609967 crsName459351 descr322882
crsCode811769 deptId39296 crsName826754 descr172822
crsCode136374 deptId732982 crsName708361 descr388880
crsCode300588 deptId217610 crsName160220 descr842596
crsCode872267 deptId402830 crsName340753 descr580683
crsCode591108 deptId885682 crsName840480 descr404320
crsCode884568 deptId532466 crsName420103 descr44059
crsCode311436 deptId594336 crsName807054 descr628455
crsCode662969 deptId447689 crsName482725 descr726753
crsCode658239 deptId389511 crsName685737 descr217583
crsCode893914 deptId388899 crsName370309 descr673083
crsCode620493 deptId167652 crsName192053 descr426187
crsCode460026 deptId666553 crsName440038 descr55487
crsCode731859 deptId235198 crsName526266 descr836070
crsCode622763 deptId383726 crsName450855 descr289020
crsCode489766 deptId861030 crsName434239 descr27012
crsCode732303 deptId927634 crsName287818 descr833278
crsCode668488 deptId1846 crsName458191 descr730438
crsCode891292 deptId535003 crsName295474 descr686217
crsCode896689 deptId790868 crsName610423 descr21220
crsCode321369 deptId871467 crsName17124 descr659867
crsCode503879 deptId543341 crsName538181 descr196210
crsCode612574 deptId113103 crsName149449 descr271275
crsCode281637 deptId502140 crsName949130 descr822045
crsCode26711 deptId509756 crsName638250 descr426606
crsCode311255 deptId788098 crsName861529 descr675373
crsCode576513 deptId376914 crsName9458 descr639758
crsCode123292 deptId39501 crsName67589 descr679107
crsCode523755 deptId654042 crsName490928 descr516083
crsCode14563 deptId682483 crsName469030 descr718489
crsCode60790 deptId474313 crsName59409 descr753020
crsCode137486 deptId297301 crsName786260 descr232006
crsCode628053 deptId127997 crsName517097 descr274756
crsCode649457 deptId94879 crsName543146 descr93177
crsCode593741 deptId154364 crsName887723 descr505887
crsCode773011 deptId584260 crsName220612 descr196027
crsCode960374 deptId6266 crsName122796 descr693916
crsCode148267 deptId884611 crsName152512 descr193712
crsCode450551 deptId202001 crsName868196 descr568834
crsCode803491 deptId555367 crsName433344 descr184916
crsCode669773 deptId549704 crsName479468 descr588820
crsCode785369 deptId308992 crsName394278 descr868607
crsCode949508 deptId657422 crsName571968 descr815183
crsCode168984 deptId541420 crsName565335 descr971810
crsCode76604 deptId43773 crsName411069 descr469481
crsCode519267 deptId427090 crsName869752 descr275337
crsCode387877 deptId152665 crsName792420 descr311633
crsCode837162 deptId334115 crsName731955 descr804312
crsCode797890 deptId49872 crsName393685 descr938547
crsCode273171 deptId637338 crsName51955 descr71825
crsCode909610 deptId718458 crsName112468 descr957171
crsCode30514 deptId198906 crsName442978 descr431050
crsCode631810 deptId214425 crsName745159 descr427694
crsCode583120 deptId880212 crsName484018 descr681209
crsCode951683 deptId874007 crsName592630 descr490494
crsCode684071 deptId366336 crsName378321 descr746601
crsCode832570 deptId945804 crsName894665 descr104501
crsCode946339 deptId515744 crsName683698 descr328516
crsCode819458 deptId938038 crsName807117 descr274590
crsCode516258 deptId515874 crsName248587 descr872200
crsCode81675 deptId434432 crsName511919 descr503040
crsCode811765 deptId887292 crsName892625 descr811220
crsCode67094 deptId533822 crsName24894 descr287708
crsCode606620 deptId826544 crsName405693 descr451738
crsCode692215 deptId28333 crsName258605 descr550124
crsCode679693 deptId3015 crsName960330 descr378731
crsCode851345 deptId739381 crsName315470 descr791332
crsCode88494 deptId235736 crsName779379 descr427953
crsCode28573 deptId991976 crsName10583 descr282227
crsCode830806 deptId670079 crsName923385 descr973677
crsCode447650 deptId408130 crsName569120 descr304064
crsCode821135 deptId902184 crsName219675 descr278015
crsCode420029 deptId435240 crsName179171 descr248622
crsCode664406 deptId91331 crsName311516 descr566300
crsCode256923 deptId238507 crsName855034 descr119642
crsCode744025 deptId641871 crsName817665 descr937239
crsCode292474 deptId567684 crsName401765 descr310553
crsCode300407 deptId517649 crsName417423 descr380442
crsCode528107 deptId310615 crsName45121 descr485117
crsCode970627 deptId74651 crsName647824 descr66539
crsCode120274 deptId806770 crsName808400 descr97039
crsCode454145 deptId452808 crsName369423 descr131434
crsCode735908 deptId508364 crsName188919 descr517331
crsCode680615 deptId541243 crsName239191 descr444879
crsCode82599 deptId153416 crsName850555 descr111113
crsCode627549 deptId451557 crsName887351 descr783470
crsCode966133 deptId286961 crsName472707 descr904871
crsCode158717 deptId819262 crsName156672 descr73460
crsCode866168 deptId399677 crsName568281 descr783266
crsCode622291 deptId847689 crsName146052 descr303080
crsCode604335 deptId462413 crsName277480 descr673316
crsCode715613 deptId890706 crsName421465 descr227309
crsCode175144 deptId702376 crsName801790 descr658644
crsCode938251 deptId907184 crsName812756 descr396476
crsCode585539 deptId28485 crsName819531 descr312211
crsCode482751 deptId982341 crsName403150 descr782828
crsCode582901 deptId32447 crsName612576 descr625787
crsCode739342 deptId223419 crsName980450 descr776236
crsCode980929 deptId328416 crsName139569 descr675872
crsCode754558 deptId4038 crsName791980 descr184325
crsCode806208 deptId383193 crsName351315 descr246096
crsCode528325 deptId173094 crsName994699 descr458010
crsCode19226 deptId485253 crsName25662 descr567444
crsCode62671 deptId413731 crsName567903 descr152617
crsCode934987 deptId472683 crsName739211 descr415407
crsCode830584 deptId573457 crsName735947 descr505352
crsCode191262 deptId741691 crsName345078 descr94747
crsCode913870 deptId48844 crsName29235 descr953130
crsCode87156 deptId343309 crsName782108 descr93265
crsCode828816 deptId683066 crsName612927 descr46938
crsCode662846 deptId67687 crsName432254 descr194431
crsCode20017 deptId54413 crsName506646 descr257725
crsCode541566 deptId590261 crsName403836 descr811473
crsCode284756 deptId585088 crsName571043 descr850002
crsCode353546 deptId683281 crsName946011 descr278698
crsCode726225 deptId91479 crsName469075 descr904754
crsCode520713 deptId527290 crsName810879 descr478953
crsCode497135 deptId196961 crsName211284 descr572049
crsCode844531 deptId211166 crsName970608 descr535399
crsCode534439 deptId632375 crsName683416 descr268029
crsCode875924 deptId83474 crsName634905 descr609269
crsCode144871 deptId268988 crsName221967 descr454876
crsCode502345 deptId848278 crsName711812 descr864992
crsCode614476 deptId366428 crsName65712 descr731952
crsCode39488 deptId324563 crsName770591 descr131567
crsCode88294 deptId834255 crsName549360 descr63124
crsCode887100 deptId496414 crsName624505 descr374176
crsCode883063 deptId231828 crsName340104 descr405181
crsCode427535 deptId323764 crsName500868 descr45552
crsCode882740 deptId221176 crsName211699 descr129211
crsCode541086 deptId662846 crsName515797 descr406226
crsCode186626 deptId740879 crsName205229 descr533943
crsCode341472 deptId501004 crsName216031 descr463348
crsCode688313 deptId832887 crsName284212 descr488949
crsCode869983 deptId2075 crsName914555 descr129407
crsCode877476 deptId666906 crsName127755 descr267153
crsCode999284 deptId838865 crsName158755 descr204181
crsCode588351 deptId670505 crsName21618 descr944195
crsCode183438 deptId280445 crsName509490 descr209107
crsCode544631 deptId756579 crsName557422 descr427228
crsCode584428 deptId312793 crsName432613 descr808334
crsCode225837 deptId906062 crsName485639 descr974921
crsCode669150 deptId376586 crsName975964 descr196055
crsCode447091 deptId114234 crsName326980 descr33421
crsCode267207 deptId496284 crsName324057 descr714617
crsCode610252 deptId93123 crsName385840 descr649928
crsCode658077 deptId808519 crsName833599 descr806903
crsCode316144 deptId317837 crsName100248 descr653236
crsCode762791 deptId420463 crsName204691 descr856785
crsCode262277 deptId128135 crsName145035 descr112995
crsCode278525 deptId109533 crsName592894 descr111613
crsCode620134 deptId968235 crsName530136 descr521540
crsCode57164 deptId227081 crsName805641 descr99567
crsCode610784 deptId775993 crsName351954 descr88350
crsCode500431 deptId867217 crsName280416 descr709267
crsCode732783 deptId734785 crsName411535 descr761105
crsCode254166 deptId116032 crsName101583 descr576975
crsCode329349 deptId516568 crsName256164 descr589465
crsCode474818 deptId424202 crsName571527 descr615876
crsCode520195 deptId602463 crsName428970 descr287884
crsCode884038 deptId868236 crsName11033 descr513612
crsCode39614 deptId431040 crsName46204 descr147736
crsCode526055 deptId960334 crsName329337 descr236666
crsCode365947 deptId183858 crsName518838 descr738248
crsCode852093 deptId121410 crsName153916 descr947935
crsCode457714 deptId142962 crsName118455 descr290622
crsCode182063 deptId951364 crsName389850 descr404609
crsCode923918 deptId870026 crsName194847 descr965303
crsCode77050 deptId774233 crsName65772 descr581923
crsCode636586 deptId660236 crsName721425 descr393036
crsCode505451 deptId178290 crsName297326 descr534081
crsCode941845 deptId941781 crsName983858 descr281453
crsCode870303 deptId412456 crsName335102 descr565074
crsCode573135 deptId358412 crsName212199 descr471526
crsCode630537 deptId507903 crsName637082 descr711367
crsCode670729 deptId830177 crsName317274 descr546843
crsCode749356 deptId900068 crsName288678 descr564552
crsCode705704 deptId438608 crsName476726 descr237773
crsCode922397 deptId746033 crsName698979 descr349179
crsCode395843 deptId331102 crsName610406 descr434004
crsCode511234 deptId32550 crsName465848 descr122174
crsCode149152 deptId129688 crsName583705 descr271844
crsCode862548 deptId205743 crsName893357 descr263082
crsCode797242 deptId410200 crsName969600 descr168010
crsCode968224 deptId104418 crsName313898 descr202576
crsCode65597 deptId193473 crsName259918 descr693678
crsCode851969 deptId321215 crsName786940 descr858941
crsCode326152 deptId759360 crsName935991 descr846993
crsCode593448 deptId382768 crsName538256 descr766263
crsCode243625 deptId457035 crsName449521 descr229389
crsCode418132 deptId51144 crsName849974 descr449342
crsCode909220 deptId97251 crsName94645 descr606170
crsCode540569 deptId22342 crsName183326 descr373454
crsCode91244 deptId90899 crsName574398 descr694596
crsCode151005 deptId686353 crsName916382 descr326170
crsCode883048 deptId371696 crsName183432 descr570167
crsCode59670 deptId566970 crsName397545 descr747088
crsCode726383 deptId451864 crsName859666 descr304246
crsCode851277 deptId456063 crsName222744 descr832729
crsCode245515 deptId278069 crsName755868 descr311197
crsCode129885 deptId707204 crsName471333 descr944599
crsCode112058 deptId630969 crsName919721 descr514468
crsCode121075 deptId642201 crsName442667 descr255398
crsCode992039 deptId26018 crsName643262 descr787100
crsCode974543 deptId180793 crsName359719 descr70301
crsCode988853 deptId881589 crsName547232 descr220721
crsCode73218 deptId272582 crsName167545 descr454604
crsCode692148 deptId994179 crsName822938 descr284072
crsCode86638 deptId162256 crsName281763 descr305341
crsCode352169 deptId933928 crsName969332 descr341344
crsCode516617 deptId942285 crsName410376 descr411382
crsCode849034 deptId267145 crsName450748 descr628947
crsCode655833 deptId704607 crsName572398 descr347123
crsCode295743 deptId988819 crsName673472 descr483411
crsCode846392 deptId124947 crsName743676 descr965613
crsCode710370 deptId279553 crsName471890 descr872271
crsCode832081 deptId288606 crsName604284 descr293335
crsCode579903 deptId138900 crsName31042 descr781965
crsCode443809 deptId232416 crsName422681 descr402397
crsCode494740 deptId74458 crsName310055 descr546991
crsCode844406 deptId242274 crsName507810 descr647717
crsCode553298 deptId777705 crsName988182 descr580272
crsCode687219 deptId395481 crsName493893 descr35279
crsCode894745 deptId593634 crsName888872 descr445798
crsCode766217 deptId206498 crsName183252 descr733943
crsCode12031 deptId238768 crsName81144 descr71423
crsCode702719 deptId162182 crsName785731 descr897199
crsCode595658 deptId641224 crsName645730 descr83909
crsCode622123 deptId511029 crsName617191 descr165511
crsCode334064 deptId927465 crsName787461 descr957916
crsCode984950 deptId860940 crsName137656 descr553607
crsCode445214 deptId640603 crsName435649 descr408256
crsCode16604 deptId378513 crsName909455 descr694193
crsCode345454 deptId994929 crsName277498 descr376906
crsCode569257 deptId919667 crsName153512 descr701121
crsCode173486 deptId25545 crsName86866 descr301930
crsCode106876 deptId529996 crsName470177 descr754414
crsCode285535 deptId852936 crsName770418 descr634859
crsCode914887 deptId629920 crsName217529 descr177192
crsCode622003 deptId931168 crsName855169 descr801139
crsCode744012 deptId302301 crsName855185 descr676761
crsCode461902 deptId575627 crsName464490 descr61250
crsCode889569 deptId519899 crsName676654 descr818662
crsCode639238 deptId734862 crsName25755 descr577008
crsCode157165 deptId625243 crsName317236 descr244269
crsCode729891 deptId294201 crsName725952 descr586993
crsCode84008 deptId665290 crsName473260 descr634631
crsCode278047 deptId148836 crsName586059 descr497874
crsCode452446 deptId809020 crsName54206 descr815940
crsCode907237 deptId954033 crsName542511 descr655034
crsCode679660 deptId179 crsName4535 descr309811
crsCode808469 deptId665742 crsName443808 descr664364
crsCode272065 deptId649815 crsName489924 descr858137
crsCode680318 deptId118641 crsName20372 descr287361
crsCode585438 deptId58620 crsName136309 descr860087
crsCode825187 deptId291420 crsName535428 descr154608
crsCode78038 deptId578465 crsName55866 descr915526
crsCode429303 deptId611672 crsName574571 descr886600
crsCode972046 deptId271021 crsName340392 descr747323
crsCode704864 deptId977211 crsName262917 descr482866
crsCode402621 deptId3954 crsName642421 descr662533
crsCode597494 deptId37604 crsName627665 descr436401
crsCode170861 deptId504108 crsName468407 descr918860
crsCode212485 deptId166075 crsName25999 descr201699
crsCode794871 deptId129088 crsName805865 descr266674
crsCode774022 deptId256308 crsName561218 descr224383
crsCode298443 deptId488447 crsName382438 descr918675
crsCode279530 deptId966538 crsName62191 descr138070
crsCode89445 deptId321250 crsName543467 descr733958
crsCode78991 deptId117253 crsName313436 descr75411
crsCode766360 deptId426381 crsName187865 descr728411
crsCode403719 deptId528758 crsName587089 descr42877
crsCode116039 deptId671886 crsName784815 descr693212
crsCode187224 deptId525048 crsName952602 descr124338
crsCode386790 deptId532828 crsName219860 descr710734
crsCode885943 deptId231407 crsName189314 descr860331
crsCode413629 deptId569434 crsName546058 descr325679
crsCode92619 deptId818505 crsName747032 descr628861
crsCode884197 deptId340499 crsName721660 descr669495
crsCode383344 deptId158977 crsName534381 descr876883
crsCode515400 deptId308349 crsName244529 descr697048
crsCode560240 deptId636505 crsName25044 descr207926
crsCode298084 deptId74488 crsName180245 descr75584
crsCode415883 deptId736413 crsName917153 descr567111
crsCode855624 deptId202638 crsName640247 descr783508
crsCode920688 deptId20452 crsName28970 descr878977
crsCode567318 deptId316786 crsName214469 descr247476
crsCode596225 deptId611664 crsName877192 descr145017
crsCode475391 deptId190403 crsName480081 descr92668
crsCode281235 deptId544522 crsName700438 descr210592
crsCode555529 deptId98695 crsName697295 descr244478
crsCode413035 deptId493001 crsName896880 descr307645
crsCode418380 deptId761010 crsName732756 descr978186
crsCode484673 deptId867210 crsName532085 descr65396
crsCode844271 deptId841375 crsName396184 descr487143
crsCode464896 deptId871638 crsName916422 descr248323
crsCode637296 deptId958995 crsName617844 descr159961
crsCode213955 deptId106368 crsName524484 descr311746
crsCode582681 deptId664574 crsName548196 descr702811
crsCode429337 deptId365734 crsName976469 descr815456
crsCode691147 deptId619898 crsName993350 descr904996
crsCode315394 deptId467438 crsName59870 descr204522
crsCode880374 deptId585356 crsName886233 descr83364
crsCode824240 deptId619784 crsName784458 descr694469
crsCode697694 deptId79264 crsName824830 descr671685
crsCode996678 deptId556271 crsName891521 descr718897
crsCode68504 deptId541648 crsName529530 descr118892
crsCode489820 deptId41065 crsName740849 descr590406
crsCode595786 deptId473819 crsName329905 descr316342
crsCode681592 deptId966340 crsName900297 descr599351
crsCode312238 deptId667759 crsName94764 descr448765
crsCode400981 deptId48985 crsName159416 descr579667
crsCode989134 deptId716001 crsName713876 descr21011
crsCode403168 deptId705995 crsName428210 descr247745
crsCode288585 deptId596656 crsName666356 descr680900
crsCode87605 deptId187846 crsName508651 descr506817
crsCode204556 deptId682568 crsName577402 descr586965
crsCode487910 deptId953986 crsName262233 descr601711
crsCode56538 deptId827131 crsName207797 descr968201
crsCode308724 deptId128254 crsName855925 descr147457
crsCode872388 deptId727687 crsName39320 descr321816
crsCode376659 deptId934407 crsName303674 descr25606
crsCode738801 deptId156116 crsName827125 descr485751
crsCode450922 deptId780336 crsName246820 descr303974
crsCode625943 deptId286708 crsName782915 descr161173
crsCode625616 deptId115290 crsName58290 descr499558
crsCode720383 deptId54244 crsName769241 descr117529
crsCode489680 deptId998379 crsName106597 descr2659
crsCode165764 deptId749895 crsName588527 descr27303
crsCode387493 deptId158808 crsName985918 descr674451
crsCode790548 deptId890223 crsName257315 descr139930
crsCode274878 deptId580253 crsName974531 descr380681
crsCode478317 deptId787093 crsName557361 descr3784
crsCode27322 deptId961600 crsName972153 descr271152
crsCode871457 deptId649758 crsName765114 descr403651
crsCode171949 deptId397523 crsName334507 descr885836
crsCode582226 deptId77142 crsName494718 descr841492
crsCode365657 deptId889585 crsName604577 descr297150
crsCode625718 deptId868725 crsName133345 descr510336
crsCode725237 deptId199550 crsName856041 descr243262
crsCode78803 deptId175519 crsName784873 descr312965
crsCode43625 deptId222185 crsName3154 descr817120
crsCode622339 deptId259357 crsName402749 descr456283
crsCode887951 deptId989420 crsName387435 descr299154
crsCode490993 deptId437862 crsName614823 descr992436
crsCode277107 deptId201223 crsName531016 descr779802
crsCode160538 deptId170843 crsName35219 descr719806
crsCode456020 deptId485770 crsName142589 descr872089
crsCode958349 deptId860228 crsName620941 descr818525
crsCode170912 deptId604745 crsName229920 descr157516
crsCode394730 deptId784789 crsName875846 descr718963
crsCode861243 deptId499495 crsName524746 descr561927
crsCode334118 deptId84205 crsName328656 descr536666
crsCode569336 deptId106766 crsName826390 descr929978
crsCode830917 deptId470931 crsName308637 descr227239
crsCode284638 deptId906355 crsName508897 descr257902
crsCode804574 deptId548217 crsName11715 descr596838
crsCode552036 deptId477460 crsName149384 descr106758
crsCode30555 deptId370491 crsName210042 descr546530
crsCode503540 deptId41019 crsName218860 descr135808
crsCode818485 deptId971166 crsName984859 descr639835
crsCode580843 deptId561210 crsName292592 descr480115
crsCode333947 deptId276307 crsName542051 descr185103
crsCode528023 deptId771886 crsName755065 descr176785
crsCode698124 deptId218611 crsName567469 descr602036
crsCode795447 deptId436413 crsName522285 descr880868
crsCode213783 deptId135298 crsName192443 descr548985
crsCode378238 deptId314586 crsName676660 descr59538
crsCode213730 deptId505261 crsName735470 descr404938
crsCode270800 deptId737534 crsName293050 descr828698
crsCode230912 deptId722574 crsName769672 descr365195
crsCode865475 deptId876526 crsName164714 descr429269
crsCode645977 deptId85541 crsName244657 descr811929
crsCode665311 deptId983865 crsName990260 descr633528
crsCode559269 deptId528798 crsName447087 descr276430
crsCode659678 deptId579384 crsName724551 descr38863
crsCode621808 deptId964303 crsName500907 descr513212
crsCode657900 deptId546126 crsName339927 descr293761
crsCode891992 deptId923000 crsName338482 descr394478
crsCode993319 deptId75496 crsName385111 descr572816
crsCode55434 deptId553987 crsName996593 descr377644
crsCode926559 deptId386236 crsName232128 descr22551
crsCode626760 deptId112643 crsName12600 descr666741
crsCode58903 deptId366987 crsName511560 descr678732
crsCode541797 deptId101174 crsName323576 descr641540
crsCode834114 deptId812384 crsName353067 descr489725
crsCode47750 deptId842693 crsName599300 descr10125
crsCode159110 deptId279760 crsName192485 descr667476
crsCode956002 deptId132417 crsName298131 descr584190
crsCode191740 deptId642937 crsName113782 descr737877
crsCode20163 deptId574053 crsName451324 descr867009
crsCode794221 deptId32325 crsName928924 descr854301
crsCode151619 deptId255192 crsName335544 descr45366
crsCode171286 deptId246758 crsName234395 descr732898
crsCode486095 deptId406697 crsName98338 descr173691
crsCode585764 deptId322329 crsName262968 descr678455
crsCode129255 deptId469203 crsName606266 descr716645
crsCode471864 deptId373285 crsName155257 descr831046
crsCode26459 deptId7672 crsName656861 descr686918
crsCode544612 deptId563547 crsName364070 descr740565
crsCode335951 deptId229224 crsName696590 descr983527
crsCode429676 deptId589333 crsName48651 descr119364
crsCode356023 deptId387609 crsName141872 descr655436
crsCode291590 deptId339896 crsName632499 descr662923
crsCode51995 deptId796781 crsName14857 descr155509
crsCode983769 deptId624947 crsName442350 descr300542
crsCode274452 deptId880561 crsName709441 descr687512
crsCode382529 deptId712704 crsName785547 descr497162
crsCode300236 deptId674394 crsName80928 descr243178
crsCode699593 deptId965088 crsName617694 descr533431
crsCode780354 deptId206983 crsName992210 descr543189
crsCode185774 deptId862561 crsName456699 descr195493
crsCode681987 deptId852420 crsName590566 descr606592
crsCode472163 deptId371545 crsName757304 descr766033
crsCode384113 deptId585667 crsName619018 descr607564
crsCode238599 deptId803561 crsName515182 descr62735
crsCode127104 deptId240546 crsName552529 descr22995
crsCode826736 deptId577212 crsName106681 descr459279
crsCode879027 deptId967209 crsName756909 descr155945
crsCode723299 deptId582407 crsName747123 descr159705
crsCode89699 deptId468362 crsName353844 descr880221
crsCode75608 deptId578953 crsName637692 descr463891
crsCode668472 deptId809249 crsName541342 descr105206
crsCode829370 deptId572810 crsName978356 descr637175
crsCode337133 deptId685236 crsName185348 descr530935
crsCode350501 deptId996637 crsName638271 descr657759
crsCode232207 deptId364466 crsName40099 descr365661
crsCode671782 deptId764767 crsName472896 descr261819
crsCode416254 deptId991413 crsName777623 descr288605
crsCode190846 deptId378999 crsName817885 descr913367
crsCode924203 deptId552193 crsName554720 descr320809
crsCode600607 deptId459478 crsName10689 descr822488
crsCode293912 deptId813892 crsName974047 descr260394
crsCode278828 deptId724214 crsName833300 descr613693
crsCode204890 deptId897558 crsName705305 descr454596
crsCode52221 deptId821981 crsName122373 descr230751
crsCode710106 deptId306488 crsName127282 descr239702
crsCode109976 deptId779160 crsName533312 descr740531
crsCode111247 deptId834455 crsName556915 descr107961
crsCode199032 deptId993154 crsName691896 descr288004
crsCode195205 deptId378503 crsName391493 descr111742
crsCode826954 deptId447228 crsName830430 descr364667
crsCode227672 deptId827017 crsName851315 descr766386
crsCode642603 deptId111604 crsName662886 descr936537
crsCode573561 deptId304071 crsName187499 descr351132
crsCode943402 deptId159520 crsName43785 descr820025
crsCode251943 deptId569749 crsName239101 descr380027
crsCode828812 deptId728513 crsName285117 descr774096
crsCode6519 deptId193008 crsName334874 descr159561
crsCode574466 deptId666659 crsName879422 descr165743
crsCode906317 deptId626304 crsName644821 descr343612
crsCode139060 deptId733593 crsName444169 descr743997
crsCode138976 deptId951639 crsName928485 descr211522
crsCode831993 deptId76803 crsName248539 descr992830
crsCode186489 deptId672432 crsName532769 descr797762
crsCode816348 deptId180553 crsName154357 descr620241
crsCode882675 deptId854387 crsName300354 descr683487
crsCode651672 deptId757150 crsName282587 descr953899
crsCode120188 deptId52461 crsName104484 descr38966
crsCode945308 deptId166399 crsName16207 descr974238
crsCode469267 deptId710874 crsName977348 descr792732
crsCode59464 deptId502836 crsName422234 descr650903
crsCode417095 deptId883677 crsName846274 descr768738
