crsCode980485|deptId477869|crsName660042|descr521087
crsCode596925|deptId966520|crsName438147|descr90415
crsCode769764|deptId399632|crsName978094|descr786784
crsCode83527|deptId851659|crsName43500|descr911714
crsCode197989|deptId250447|crsName300083|descr956221
crsCode587512|deptId37595|crsName716002|descr450685
crsCode679896|deptId790593|crsName7475|descr45497
crsCode980798|deptId285504|crsName601997|descr378432
crsCode152356|deptId289922|crsName717302|descr653345
crsCode709191|deptId589550|crsName147110|descr921751
crsCode774030|deptId327915|crsName657783|descr172111
crsCode982405|deptId330611|crsName393336|descr182616
crsCode805186|deptId313167|crsName18912|descr577126
crsCode932648|deptId94261|crsName807711|descr518467
crsCode288842|deptId891130|crsName295760|descr44499
crsCode250087|deptId620021|crsName854795|descr243650
crsCode348051|deptId707506|crsName530264|descr874572
crsCode796919|deptId413008|crsName956286|descr797672
crsCode548015|deptId474744|crsName626873|descr404818
crsCode213777|deptId472634|crsName146825|descr427124
crsCode46413|deptId564741|crsName528231|descr625584
crsCode707184|deptId654595|crsName488915|descr784140
crsCode554499|deptId926479|crsName923720|descr823931
crsCode685200|deptId220308|crsName473809|descr295428
crsCode5956|deptId360771|crsName174646|descr447825
crsCode134192|deptId23472|crsName803086|descr949911
crsCode259690|deptId37898|crsName603960|descr498204
crsCode845584|deptId73525|crsName432293|descr205738
crsCode55212|deptId891142|crsName592524|descr388494
crsCode139635|deptId356506|crsName776961|descr963277
crsCode860712|deptId232531|crsName925856|descr745573
crsCode359710|deptId885168|crsName529123|descr394235
crsCode916634|deptId34632|crsName477971|descr918246
crsCode235286|deptId310371|crsName677852|descr820438
crsCode380578|deptId666293|crsName891449|descr487714
crsCode987238|deptId82488|crsName824398|descr640622
crsCode36226|deptId416165|crsName518484|descr269365
crsCode447702|deptId868942|crsName416046|descr785209
crsCode983965|deptId119579|crsName383643|descr4
crsCode201716|deptId156063|crsName394181|descr959001
crsCode534777|deptId544598|crsName981302|descr28092
crsCode665167|deptId802174|crsName470634|descr557019
crsCode214525|deptId139534|crsName852671|descr350360
crsCode708022|deptId815767|crsName211592|descr69236
crsCode7091|deptId780662|crsName673666|descr317849
crsCode266044|deptId10931|crsName939614|descr481604
crsCode413703|deptId971962|crsName320061|descr386957
crsCode103543|deptId656947|crsName817658|descr803988
crsCode857733|deptId41088|crsName642080|descr101194
crsCode134460|deptId275|crsName521148|descr802905
crsCode928670|deptId712105|crsName306446|descr372337
crsCode838948|deptId214438|crsName155033|descr143600
crsCode896227|deptId263694|crsName907098|descr417453
crsCode294858|deptId961245|crsName430741|descr865250
crsCode431304|deptId563141|crsName578698|descr94643
crsCode171338|deptId480002|crsName841351|descr63263
crsCode628962|deptId641051|crsName891607|descr923778
crsCode522627|deptId772535|crsName574104|descr529412
crsCode246697|deptId413080|crsName679018|descr517346
crsCode72854|deptId822777|crsName251844|descr789975
crsCode705654|deptId3776|crsName130016|descr716646
crsCode714852|deptId431328|crsName304086|descr446535
crsCode369413|deptId484623|crsName4103|descr317996
crsCode176530|deptId32030|crsName142384|descr362862
crsCode26484|deptId546938|crsName560030|descr255961
crsCode120200|deptId548285|crsName823232|descr875216
crsCode644290|deptId526834|crsName360856|descr439327
crsCode202669|deptId843492|crsName826316|descr901595
crsCode644176|deptId709217|crsName987865|descr881656
crsCode724909|deptId125072|crsName883943|descr591079
crsCode662627|deptId790316|crsName90359|descr359529
crsCode565427|deptId861340|crsName992504|descr407605
crsCode127199|deptId296753|crsName927034|descr584898
crsCode446382|deptId89339|crsName491514|descr152434
crsCode141453|deptId898440|crsName755419|descr397787
crsCode919567|deptId946234|crsName272630|descr251570
crsCode907349|deptId821380|crsName306888|descr396438
crsCode944265|deptId514689|crsName36554|descr329527
crsCode915012|deptId885553|crsName349150|descr52769
crsCode383248|deptId206928|crsName419685|descr135721
crsCode888903|deptId181333|crsName254509|descr148850
crsCode671258|deptId127876|crsName885640|descr186460
crsCode695150|deptId99952|crsName761720|descr399307
crsCode585760|deptId87569|crsName692806|descr360847
crsCode780649|deptId650685|crsName697393|descr749749
crsCode937373|deptId1542|crsName533124|descr594025
crsCode922510|deptId402609|crsName146048|descr250054
crsCode560077|deptId750158|crsName274233|descr706364
crsCode875472|deptId243641|crsName92093|descr948189
crsCode129711|deptId613035|crsName601134|descr208132
crsCode156105|deptId355965|crsName236273|descr594466
crsCode181635|deptId84219|crsName153471|descr135398
crsCode389424|deptId63649|crsName800793|descr218441
crsCode570573|deptId942133|crsName16152|descr786739
crsCode581347|deptId968064|crsName517922|descr953037
crsCode594895|deptId735914|crsName78969|descr316580
crsCode983390|deptId896241|crsName384813|descr576374
crsCode570770|deptId693574|crsName554546|descr46941
crsCode244162|deptId199236|crsName470604|descr548117
crsCode129437|deptId812237|crsName270567|descr589292
crsCode935567|deptId593603|crsName856835|descr537861
crsCode491452|deptId830112|crsName114700|descr513416
crsCode365801|deptId538419|crsName66119|descr220138
crsCode281402|deptId845304|crsName816617|descr654932
crsCode9558|deptId637138|crsName804546|descr776242
crsCode687974|deptId374631|crsName780758|descr491035
crsCode251325|deptId663576|crsName713548|descr248728
crsCode807634|deptId479580|crsName896512|descr140755
crsCode450152|deptId618808|crsName718387|descr103070
crsCode956366|deptId23325|crsName744738|descr328860
crsCode659266|deptId882270|crsName576052|descr651280
crsCode766513|deptId692556|crsName403148|descr668224
crsCode638682|deptId383791|crsName563455|descr528837
crsCode228560|deptId492323|crsName24671|descr202994
crsCode599838|deptId912462|crsName94646|descr892959
crsCode523588|deptId655418|crsName618959|descr674001
crsCode483744|deptId898835|crsName833581|descr508103
crsCode329704|deptId692286|crsName74783|descr163811
crsCode40212|deptId376019|crsName163499|descr486068
crsCode487129|deptId916857|crsName261863|descr579356
crsCode755599|deptId519965|crsName869480|descr351202
crsCode769204|deptId747983|crsName614353|descr613079
crsCode226057|deptId601145|crsName657741|descr958365
crsCode46106|deptId856508|crsName911063|descr75928
crsCode927131|deptId341864|crsName708214|descr328629
crsCode251438|deptId150168|crsName94855|descr149266
crsCode584962|deptId782632|crsName180018|descr24521
crsCode635797|deptId636757|crsName838143|descr185564
crsCode726233|deptId364527|crsName831105|descr544958
crsCode874357|deptId60221|crsName128560|descr721084
crsCode786658|deptId125421|crsName730261|descr116743
crsCode243446|deptId824886|crsName544286|descr54942
crsCode802430|deptId934028|crsName106577|descr46428
crsCode672643|deptId436927|crsName367069|descr220315
crsCode543599|deptId409329|crsName546956|descr14084
crsCode471945|deptId532210|crsName992917|descr793333
crsCode519837|deptId934842|crsName553231|descr686541
crsCode731831|deptId74754|crsName214911|descr261207
crsCode690637|deptId505791|crsName566226|descr853840
crsCode666748|deptId977084|crsName652710|descr950998
crsCode504747|deptId448722|crsName510530|descr766320
crsCode75660|deptId350343|crsName961319|descr502964
crsCode549057|deptId281025|crsName881278|descr908249
crsCode580251|deptId969061|crsName624240|descr662618
crsCode701757|deptId713873|crsName165972|descr100930
crsCode7455|deptId959346|crsName915011|descr488090
crsCode437294|deptId321794|crsName612360|descr446061
crsCode787985|deptId381153|crsName674356|descr762357
crsCode177735|deptId30543|crsName153486|descr656676
crsCode300588|deptId731204|crsName990823|descr160336
crsCode199323|deptId594604|crsName697162|descr58747
crsCode39980|deptId71299|crsName716626|descr375166
crsCode881950|deptId130120|crsName495511|descr995282
crsCode627920|deptId225697|crsName107520|descr711419
crsCode845418|deptId216331|crsName146044|descr676242
crsCode117913|deptId552379|crsName231436|descr778029
crsCode441591|deptId683094|crsName796280|descr18861
crsCode850760|deptId613642|crsName332770|descr825635
crsCode656480|deptId836103|crsName170487|descr779359
crsCode992419|deptId319390|crsName749313|descr744855
crsCode1317|deptId524916|crsName249625|descr706865
crsCode397168|deptId516322|crsName712890|descr935342
crsCode555747|deptId868397|crsName150833|descr357362
crsCode625719|deptId260445|crsName534769|descr877876
crsCode353053|deptId409404|crsName725124|descr211070
crsCode641027|deptId145964|crsName497883|descr625313
crsCode102518|deptId949797|crsName593542|descr408697
crsCode184674|deptId227211|crsName852415|descr331992
crsCode492020|deptId381608|crsName877984|descr512786
crsCode24608|deptId869323|crsName826741|descr828197
crsCode326526|deptId568508|crsName785836|descr177090
crsCode907855|deptId540826|crsName759849|descr372988
crsCode136094|deptId805268|crsName327926|descr266508
crsCode806786|deptId540160|crsName136024|descr788991
crsCode793728|deptId948187|crsName941692|descr695549
crsCode362509|deptId512350|crsName903760|descr238006
crsCode890097|deptId525753|crsName718191|descr37674
crsCode888774|deptId366382|crsName935028|descr215317
crsCode249504|deptId458765|crsName386992|descr219446
crsCode658567|deptId848456|crsName299894|descr579131
crsCode111903|deptId945458|crsName507155|descr620683
crsCode857705|deptId13913|crsName272475|descr718767
crsCode422818|deptId894012|crsName515806|descr150494
crsCode221321|deptId279594|crsName406330|descr183971
crsCode772990|deptId70842|crsName110922|descr804909
crsCode310918|deptId807713|crsName606908|descr902131
crsCode209963|deptId81267|crsName898689|descr421762
crsCode987712|deptId317497|crsName154077|descr963172
crsCode79426|deptId631659|crsName605662|descr212911
crsCode957594|deptId990218|crsName565801|descr776103
crsCode14208|deptId839516|crsName794735|descr752784
crsCode493561|deptId730501|crsName240959|descr320469
crsCode116673|deptId335039|crsName670006|descr320398
crsCode14979|deptId835638|crsName334801|descr151154
crsCode718148|deptId721987|crsName804579|descr225113
crsCode458528|deptId745154|crsName94626|descr408107
crsCode149933|deptId220690|crsName201755|descr795051
crsCode647100|deptId224104|crsName329094|descr528090
crsCode225150|deptId654096|crsName847220|descr205257
crsCode339586|deptId853442|crsName199652|descr804927
crsCode526748|deptId85213|crsName358070|descr848962
crsCode679266|deptId19714|crsName172279|descr325766
crsCode533776|deptId128400|crsName652251|descr512879
crsCode489035|deptId681591|crsName387336|descr698245
crsCode228354|deptId298107|crsName351822|descr287411
crsCode947249|deptId56135|crsName670901|descr645884
crsCode180032|deptId874603|crsName306672|descr348283
crsCode776840|deptId770548|crsName459565|descr142996
crsCode438197|deptId621159|crsName593230|descr174205
crsCode576390|deptId841434|crsName166321|descr736931
crsCode661937|deptId440814|crsName946283|descr840890
crsCode473380|deptId80364|crsName36244|descr508516
crsCode366887|deptId62907|crsName349372|descr668925
crsCode102045|deptId338300|crsName301436|descr713473
crsCode96042|deptId862274|crsName683366|descr285275
crsCode896110|deptId417969|crsName321246|descr264715
crsCode509230|deptId252530|crsName834306|descr83698
crsCode272212|deptId222224|crsName652805|descr722109
crsCode109389|deptId464754|crsName635161|descr537452
crsCode783184|deptId800245|crsName385482|descr64894
crsCode216319|deptId943141|crsName317160|descr718267
crsCode185573|deptId323161|crsName458461|descr401181
crsCode56480|deptId949608|crsName43293|descr732636
crsCode632472|deptId915723|crsName338490|descr364693
crsCode630957|deptId648657|crsName262487|descr804950
crsCode576559|deptId467385|crsName633781|descr345352
crsCode77638|deptId287855|crsName515625|descr931449
crsCode488818|deptId20390|crsName277998|descr86918
crsCode480429|deptId471694|crsName733975|descr354658
crsCode282733|deptId709042|crsName14813|descr320581
crsCode91782|deptId90098|crsName958998|descr270579
crsCode774251|deptId787224|crsName228807|descr477095
crsCode680213|deptId999320|crsName621392|descr232092
crsCode905788|deptId171561|crsName665157|descr362297
crsCode818306|deptId107002|crsName779934|descr548439
crsCode960687|deptId506899|crsName87812|descr74288
crsCode886359|deptId811209|crsName23435|descr444069
crsCode534488|deptId197533|crsName738303|descr793195
crsCode761024|deptId719922|crsName56023|descr629076
crsCode624779|deptId966506|crsName659143|descr396406
crsCode724681|deptId179228|crsName375601|descr521594
crsCode478878|deptId89203|crsName793467|descr355395
crsCode474339|deptId432678|crsName800700|descr918456
crsCode641387|deptId825423|crsName341839|descr6384
crsCode92640|deptId768107|crsName397578|descr394425
crsCode273099|deptId272429|crsName216905|descr464133
crsCode204658|deptId351423|crsName184163|descr809266
crsCode353115|deptId426198|crsName943038|descr718516
crsCode36591|deptId527216|crsName772863|descr544097
crsCode859962|deptId482925|crsName519385|descr519577
crsCode132559|deptId85319|crsName254855|descr835472
crsCode214217|deptId437872|crsName149845|descr451258
crsCode276715|deptId161415|crsName344215|descr59602
crsCode119977|deptId360182|crsName419965|descr665990
crsCode83264|deptId731370|crsName700671|descr76482
crsCode513920|deptId822128|crsName933170|descr227607
crsCode173162|deptId276329|crsName610301|descr705288
crsCode916148|deptId306026|crsName293989|descr716273
crsCode313001|deptId954418|crsName936131|descr261269
crsCode40685|deptId679752|crsName805720|descr473090
crsCode45662|deptId811505|crsName820023|descr752547
crsCode42711|deptId342603|crsName892000|descr594978
crsCode536590|deptId829129|crsName861933|descr984952
crsCode674525|deptId144204|crsName341669|descr534162
crsCode702110|deptId147674|crsName355247|descr492065
crsCode507311|deptId640893|crsName460000|descr177855
crsCode153236|deptId131387|crsName743157|descr131897
crsCode445308|deptId105261|crsName647836|descr596285
crsCode510044|deptId47166|crsName538349|descr501793
crsCode309304|deptId352962|crsName164278|descr368141
crsCode126720|deptId873264|crsName359795|descr176007
crsCode276567|deptId834878|crsName1117|descr444313
crsCode510254|deptId915287|crsName584537|descr100321
crsCode721999|deptId193596|crsName954705|descr865973
crsCode29494|deptId223412|crsName101344|descr324912
crsCode622233|deptId876529|crsName992615|descr339102
crsCode230025|deptId989185|crsName675325|descr162368
crsCode695921|deptId858925|crsName282627|descr343740
crsCode23546|deptId603570|crsName999060|descr724324
crsCode186577|deptId142809|crsName193564|descr63969
crsCode888000|deptId749237|crsName745728|descr173564
crsCode747193|deptId626105|crsName679867|descr611144
crsCode421810|deptId139187|crsName462281|descr594608
crsCode519977|deptId291689|crsName72443|descr153
crsCode390025|deptId97550|crsName990827|descr57523
crsCode813861|deptId806881|crsName938570|descr806369
crsCode468705|deptId767779|crsName486933|descr774018
crsCode833968|deptId100723|crsName632806|descr248732
crsCode131511|deptId562439|crsName171367|descr41381
crsCode833233|deptId42825|crsName829537|descr389869
crsCode699628|deptId22924|crsName106098|descr86251
crsCode478800|deptId4265|crsName850589|descr47138
crsCode714816|deptId11514|crsName302332|descr507567
crsCode690041|deptId275123|crsName363856|descr431602
crsCode867351|deptId637464|crsName265529|descr141015
crsCode587031|deptId516446|crsName63745|descr174144
crsCode306295|deptId488546|crsName480594|descr232272
crsCode408954|deptId700288|crsName303112|descr833943
crsCode151431|deptId594834|crsName217569|descr301973
crsCode584561|deptId348677|crsName356817|descr496813
crsCode614162|deptId6105|crsName537138|descr438568
crsCode761040|deptId253813|crsName828313|descr82658
crsCode576641|deptId964836|crsName103492|descr401493
crsCode265387|deptId522736|crsName835119|descr317120
crsCode208356|deptId43417|crsName201094|descr420915
crsCode644824|deptId387506|crsName559924|descr328250
crsCode836713|deptId705305|crsName232473|descr260131
crsCode906033|deptId840721|crsName416347|descr675182
crsCode748771|deptId290558|crsName170196|descr910865
crsCode277263|deptId548284|crsName737577|descr452005
crsCode452868|deptId762523|crsName247034|descr717680
crsCode374095|deptId42171|crsName220149|descr525007
crsCode388642|deptId835905|crsName811077|descr617088
crsCode944272|deptId127603|crsName140840|descr471562
crsCode361845|deptId328246|crsName294175|descr491849
crsCode997747|deptId333217|crsName513982|descr870810
crsCode628567|deptId472253|crsName11363|descr596639
crsCode735129|deptId645595|crsName432259|descr420527
crsCode546242|deptId622354|crsName133856|descr247837
crsCode892456|deptId908948|crsName677847|descr495844
crsCode342357|deptId864109|crsName485269|descr756332
crsCode105030|deptId935639|crsName565994|descr544059
crsCode347471|deptId637308|crsName143990|descr263739
crsCode639132|deptId764873|crsName437119|descr237539
crsCode214034|deptId927978|crsName58149|descr275397
crsCode882899|deptId867944|crsName234157|descr425140
crsCode70688|deptId438877|crsName830009|descr391696
crsCode398938|deptId873040|crsName313176|descr895280
crsCode376033|deptId589873|crsName744570|descr179434
crsCode572189|deptId381362|crsName899516|descr886913
crsCode819803|deptId168447|crsName605410|descr703212
crsCode519055|deptId113372|crsName472162|descr368319
crsCode549880|deptId79066|crsName697885|descr343929
crsCode525601|deptId358518|crsName932265|descr929513
crsCode939523|deptId442958|crsName545993|descr874813
crsCode685384|deptId293953|crsName859646|descr884712
crsCode574058|deptId853474|crsName326070|descr899183
crsCode812218|deptId371671|crsName239459|descr223185
crsCode424253|deptId999956|crsName436711|descr568209
crsCode509489|deptId458032|crsName59691|descr340449
crsCode369069|deptId835489|crsName393615|descr697005
crsCode968998|deptId354201|crsName646652|descr837825
crsCode125197|deptId901756|crsName777685|descr479063
crsCode190998|deptId618748|crsName860747|descr606209
crsCode893908|deptId730067|crsName924047|descr690543
crsCode745984|deptId574492|crsName260259|descr374430
crsCode399449|deptId953423|crsName359178|descr435869
crsCode433637|deptId730327|crsName453982|descr595453
crsCode794581|deptId394770|crsName752128|descr622549
crsCode360774|deptId970596|crsName648489|descr273263
crsCode199396|deptId514296|crsName526495|descr866771
crsCode572777|deptId713172|crsName275716|descr856621
crsCode909891|deptId677272|crsName765769|descr197021
crsCode400852|deptId578707|crsName876607|descr565788
crsCode922643|deptId492034|crsName322894|descr502918
crsCode455888|deptId508582|crsName259518|descr774024
crsCode462484|deptId46337|crsName75699|descr714726
crsCode56294|deptId528621|crsName557942|descr488873
crsCode50026|deptId826264|crsName275181|descr83684
crsCode801381|deptId297183|crsName349549|descr71330
crsCode718300|deptId108166|crsName862054|descr180590
crsCode523673|deptId309970|crsName763645|descr512319
crsCode797263|deptId410883|crsName46263|descr935805
crsCode449877|deptId664050|crsName37264|descr254772
crsCode226382|deptId592322|crsName328684|descr285140
crsCode946986|deptId40582|crsName949157|descr273954
crsCode229509|deptId602031|crsName363011|descr835456
crsCode171437|deptId848048|crsName390985|descr399059
crsCode491073|deptId288112|crsName288876|descr206038
crsCode896500|deptId117163|crsName96671|descr544763
crsCode446449|deptId937190|crsName407561|descr734457
crsCode955673|deptId887629|crsName238872|descr426039
crsCode315879|deptId512171|crsName71471|descr46675
crsCode296949|deptId754180|crsName784059|descr172687
crsCode741592|deptId601426|crsName796451|descr214040
crsCode288229|deptId124187|crsName396510|descr864309
crsCode576407|deptId75243|crsName561950|descr730505
crsCode776713|deptId16627|crsName663530|descr98308
crsCode183325|deptId942654|crsName815881|descr596716
crsCode115071|deptId100684|crsName825114|descr818115
crsCode592772|deptId390861|crsName260225|descr73430
crsCode509484|deptId692475|crsName482172|descr322210
crsCode648774|deptId215636|crsName812051|descr812067
crsCode805299|deptId25779|crsName967854|descr810170
crsCode378690|deptId631946|crsName944256|descr947578
crsCode843643|deptId737854|crsName582049|descr306191
crsCode434423|deptId212895|crsName630330|descr878155
crsCode294124|deptId811907|crsName114137|descr164750
crsCode712199|deptId156350|crsName530341|descr484242
crsCode401842|deptId480703|crsName524907|descr397265
crsCode314485|deptId220426|crsName907542|descr836179
crsCode818296|deptId755981|crsName75518|descr657687
crsCode752679|deptId881890|crsName42775|descr552925
crsCode335022|deptId959648|crsName70026|descr760078
crsCode109027|deptId763614|crsName656736|descr36233
crsCode520260|deptId358278|crsName732187|descr423179
crsCode865173|deptId351697|crsName476511|descr755130
crsCode24364|deptId5540|crsName892109|descr141582
crsCode465864|deptId643207|crsName272305|descr510237
crsCode944347|deptId639038|crsName246609|descr814785
crsCode595240|deptId421702|crsName723686|descr329896
crsCode304391|deptId151533|crsName656743|descr604215
crsCode19782|deptId115726|crsName881920|descr235228
crsCode221098|deptId993960|crsName23074|descr978159
crsCode589587|deptId928987|crsName154868|descr918851
crsCode824317|deptId910270|crsName359|descr325967
crsCode727778|deptId943647|crsName424423|descr961140
crsCode24957|deptId853464|crsName435181|descr967147
crsCode598506|deptId145482|crsName735025|descr42189
crsCode937514|deptId285497|crsName61501|descr116477
crsCode383810|deptId878852|crsName63453|descr755637
crsCode843266|deptId895999|crsName912946|descr418988
crsCode933667|deptId45231|crsName876070|descr778913
crsCode452234|deptId438753|crsName826362|descr5703
crsCode206377|deptId242727|crsName926972|descr976269
crsCode63493|deptId822128|crsName931348|descr35017
crsCode520722|deptId36547|crsName876732|descr793664
crsCode924346|deptId669336|crsName350160|descr623188
crsCode375100|deptId32147|crsName491579|descr662475
crsCode511281|deptId665118|crsName168401|descr49592
crsCode302378|deptId216545|crsName991547|descr559752
crsCode945654|deptId49889|crsName826445|descr622891
crsCode798592|deptId316274|crsName859956|descr308956
crsCode237140|deptId484698|crsName436555|descr864783
crsCode814722|deptId443076|crsName198284|descr80759
crsCode602587|deptId421406|crsName536675|descr162481
crsCode822809|deptId578895|crsName508510|descr408848
crsCode377115|deptId547096|crsName757057|descr938885
crsCode205325|deptId186886|crsName36087|descr636779
crsCode875494|deptId995345|crsName295843|descr793645
crsCode296459|deptId218709|crsName658899|descr110293
crsCode757905|deptId677930|crsName595862|descr331761
crsCode675999|deptId553698|crsName678308|descr861091
crsCode542322|deptId844958|crsName201020|descr572614
crsCode862715|deptId512909|crsName781643|descr18553
crsCode813603|deptId665602|crsName568776|descr187849
crsCode589486|deptId507889|crsName543453|descr604479
crsCode615101|deptId536967|crsName491391|descr685506
crsCode570222|deptId122211|crsName388958|descr621547
crsCode611870|deptId496436|crsName310840|descr465188
crsCode350286|deptId487792|crsName226120|descr831035
crsCode869539|deptId764014|crsName617501|descr172233
crsCode832711|deptId576928|crsName817797|descr753017
crsCode847598|deptId171825|crsName657576|descr187831
crsCode589811|deptId964087|crsName342256|descr358967
crsCode859360|deptId290965|crsName488358|descr367135
crsCode964492|deptId269744|crsName869336|descr992914
crsCode860063|deptId212236|crsName444086|descr49818
crsCode991537|deptId454914|crsName903613|descr621361
crsCode547089|deptId824224|crsName30283|descr218412
crsCode572386|deptId751069|crsName264080|descr808197
crsCode469663|deptId209335|crsName393253|descr710019
crsCode446398|deptId578411|crsName884599|descr747528
crsCode946355|deptId15568|crsName473628|descr813623
crsCode551179|deptId176209|crsName586054|descr199360
crsCode137721|deptId691141|crsName755285|descr347849
crsCode328494|deptId77997|crsName952710|descr849018
crsCode910881|deptId304329|crsName243081|descr891237
crsCode901230|deptId729495|crsName868017|descr692049
crsCode118106|deptId279401|crsName166405|descr371682
crsCode774133|deptId979426|crsName407795|descr585446
crsCode814616|deptId590861|crsName420196|descr949502
crsCode333838|deptId492505|crsName200299|descr729959
crsCode845967|deptId786165|crsName876054|descr133924
crsCode267176|deptId785668|crsName304807|descr988874
crsCode261622|deptId729085|crsName68637|descr252391
crsCode664464|deptId930914|crsName838763|descr919376
crsCode654021|deptId617755|crsName486794|descr548038
crsCode449851|deptId479663|crsName547114|descr625348
crsCode213878|deptId154654|crsName328835|descr183848
crsCode406905|deptId986909|crsName583499|descr341627
crsCode509191|deptId391278|crsName450944|descr399519
crsCode720194|deptId401052|crsName117796|descr101588
crsCode999221|deptId156304|crsName830729|descr566759
crsCode375725|deptId79059|crsName253122|descr903607
crsCode314433|deptId324641|crsName53369|descr562789
crsCode499123|deptId835814|crsName461471|descr220887
crsCode231279|deptId587160|crsName491326|descr212009
crsCode582704|deptId287472|crsName127850|descr37298
crsCode694018|deptId825030|crsName637334|descr501230
crsCode149986|deptId734280|crsName442242|descr414157
crsCode976257|deptId749014|crsName954898|descr630743
crsCode296551|deptId866045|crsName895354|descr878522
crsCode418101|deptId506319|crsName381142|descr356978
crsCode888003|deptId399900|crsName762966|descr66835
crsCode907560|deptId315215|crsName680599|descr145910
crsCode940631|deptId774438|crsName550860|descr173886
crsCode871974|deptId390863|crsName582171|descr363974
crsCode77227|deptId855132|crsName882436|descr272937
crsCode361407|deptId923619|crsName579004|descr496301
crsCode825316|deptId636661|crsName723544|descr722572
crsCode787779|deptId137145|crsName236197|descr501921
crsCode576013|deptId756068|crsName24788|descr411500
crsCode717764|deptId596118|crsName780690|descr910977
crsCode844114|deptId619220|crsName909942|descr278355
crsCode516695|deptId947166|crsName577748|descr29977
crsCode433984|deptId983853|crsName837550|descr916635
crsCode205586|deptId299531|crsName88970|descr168987
crsCode675783|deptId639182|crsName155295|descr9378
crsCode88655|deptId645682|crsName176617|descr494246
crsCode761527|deptId428242|crsName642012|descr247445
crsCode723687|deptId375747|crsName114677|descr69760
crsCode912453|deptId6094|crsName660075|descr895463
crsCode922808|deptId810631|crsName128901|descr491613
crsCode849351|deptId513038|crsName417541|descr589080
crsCode968991|deptId871970|crsName386946|descr767127
crsCode495923|deptId264413|crsName561747|descr444464
crsCode915966|deptId476112|crsName516007|descr689333
crsCode937444|deptId7995|crsName107250|descr876418
crsCode460022|deptId724393|crsName957698|descr781350
crsCode493141|deptId82214|crsName405168|descr823468
crsCode128558|deptId29086|crsName444529|descr190149
crsCode230755|deptId549588|crsName612108|descr53715
crsCode848970|deptId339067|crsName404774|descr73236
crsCode629198|deptId14773|crsName548217|descr881001
crsCode569843|deptId922725|crsName229411|descr771586
crsCode204664|deptId222451|crsName770011|descr197865
crsCode41301|deptId461339|crsName264318|descr867367
crsCode925540|deptId541298|crsName274247|descr767062
crsCode978332|deptId242359|crsName578910|descr380101
crsCode441271|deptId202194|crsName461447|descr898817
crsCode36086|deptId135788|crsName964347|descr546566
crsCode381499|deptId265386|crsName377748|descr467074
crsCode357331|deptId586887|crsName830881|descr928514
crsCode363159|deptId200396|crsName43609|descr593660
crsCode67943|deptId742703|crsName352045|descr817528
crsCode952215|deptId902918|crsName311478|descr345563
crsCode1510|deptId527078|crsName95438|descr675857
crsCode527337|deptId388892|crsName832890|descr244438
crsCode738311|deptId269319|crsName432325|descr826018
crsCode528669|deptId820624|crsName828456|descr659375
crsCode450818|deptId459912|crsName258852|descr176104
crsCode260836|deptId933148|crsName514034|descr249007
crsCode138641|deptId223543|crsName511762|descr32587
crsCode921618|deptId941813|crsName170881|descr649133
crsCode784050|deptId345855|crsName478278|descr333085
crsCode755036|deptId808391|crsName650282|descr691014
crsCode133410|deptId181410|crsName976455|descr596058
crsCode584410|deptId393469|crsName612025|descr884771
crsCode175523|deptId177469|crsName216818|descr191784
crsCode305541|deptId999031|crsName947306|descr455096
crsCode259958|deptId961224|crsName508915|descr490517
crsCode622073|deptId812819|crsName726762|descr470400
crsCode123682|deptId800533|crsName902921|descr875934
crsCode615028|deptId980518|crsName892762|descr865924
crsCode605803|deptId575695|crsName877894|descr975716
crsCode570389|deptId618690|crsName676940|descr813587
crsCode565978|deptId350842|crsName874637|descr945846
crsCode496477|deptId613424|crsName362307|descr315209
crsCode313211|deptId729527|crsName913490|descr519243
crsCode809009|deptId391221|crsName988855|descr763978
crsCode292314|deptId284158|crsName369117|descr393606
crsCode570645|deptId966798|crsName301006|descr950085
crsCode944325|deptId173859|crsName863366|descr270578
crsCode932274|deptId250485|crsName138276|descr888307
crsCode737100|deptId651475|crsName254074|descr324102
crsCode873488|deptId197147|crsName387651|descr145174
crsCode934916|deptId492246|crsName549684|descr737888
crsCode945244|deptId759662|crsName63979|descr715964
crsCode565695|deptId175372|crsName192708|descr699083
crsCode389091|deptId160146|crsName663563|descr933308
crsCode308116|deptId920434|crsName911563|descr280570
crsCode441620|deptId246761|crsName575877|descr791030
crsCode426141|deptId488732|crsName360508|descr999948
crsCode67522|deptId982989|crsName618605|descr15636
crsCode454515|deptId451066|crsName29085|descr908360
crsCode732639|deptId263314|crsName193482|descr459597
crsCode762164|deptId62357|crsName212675|descr542752
crsCode699458|deptId205639|crsName32660|descr398750
crsCode571645|deptId698192|crsName726553|descr872624
crsCode727329|deptId70579|crsName24499|descr35537
crsCode578160|deptId310121|crsName417113|descr781309
crsCode850711|deptId591513|crsName970630|descr570423
crsCode180271|deptId220215|crsName501648|descr988151
crsCode144223|deptId38646|crsName968025|descr498991
crsCode146782|deptId9195|crsName520606|descr335353
crsCode35734|deptId990400|crsName618221|descr938015
crsCode535972|deptId975825|crsName489203|descr723590
crsCode858364|deptId361894|crsName168819|descr465399
crsCode938858|deptId560141|crsName976019|descr272395
crsCode624115|deptId546900|crsName869457|descr182963
crsCode873242|deptId509984|crsName137362|descr126178
crsCode927550|deptId299757|crsName748955|descr713623
